CountyName,loc_ID,year,yield,Precipitation,SolarRadiation,AverageMax,AverageMin,AvergaeTemperature,W_1_10,W_1_11,W_1_12,W_1_13,W_1_14,W_1_15,W_1_16,W_1_17,W_1_18,W_1_19,W_1_20,W_1_21,W_1_22,W_1_23,W_1_24,W_1_25,W_1_26,W_1_27,W_1_28,W_1_29,W_1_30,W_1_31,W_1_32,W_1_33,W_1_34,W_1_35,W_1_36,W_1_37,W_1_38,W_1_39,W_1_40,W_1_41,W_1_42,W_1_43,W_1_44,W_2_10,W_2_11,W_2_12,W_2_13,W_2_14,W_2_15,W_2_16,W_2_17,W_2_18,W_2_19,W_2_20,W_2_21,W_2_22,W_2_23,W_2_24,W_2_25,W_2_26,W_2_27,W_2_28,W_2_29,W_2_30,W_2_31,W_2_32,W_2_33,W_2_34,W_2_35,W_2_36,W_2_37,W_2_38,W_2_39,W_2_40,W_2_41,W_2_42,W_2_43,W_2_44,W_4_10,W_4_11,W_4_12,W_4_13,W_4_14,W_4_15,W_4_16,W_4_17,W_4_18,W_4_19,W_4_20,W_4_21,W_4_22,W_4_23,W_4_24,W_4_25,W_4_26,W_4_27,W_4_28,W_4_29,W_4_30,W_4_31,W_4_32,W_4_33,W_4_34,W_4_35,W_4_36,W_4_37,W_4_38,W_4_39,W_4_40,W_4_41,W_4_42,W_4_43,W_4_44,W_5_10,W_5_11,W_5_12,W_5_13,W_5_14,W_5_15,W_5_16,W_5_17,W_5_18,W_5_19,W_5_20,W_5_21,W_5_22,W_5_23,W_5_24,W_5_25,W_5_26,W_5_27,W_5_28,W_5_29,W_5_30,W_5_31,W_5_32,W_5_33,W_5_34,W_5_35,W_5_36,W_5_37,W_5_38,W_5_39,W_5_40,W_5_41,W_5_42,W_5_43,W_5_44,State,lat,long,DOMCountyI,PrecipitationLevels,SolarRadiationLevels,AvergaeTemperatureLevels,Yield
osceola,265,2018,180.3,3.103896104,405.8701306,9.230519481,-0.840909091,4.194805195,3.392857143,0.642857143,4.035714286,0.178571429,2.142857143,7.5,1.607142857,0,4.678571429,8.785714286,1.178571429,1.285714286,3.785714286,1.642857143,7.607142857,21.89285714,14.42857143,3.571428571,5.714285714,0.357142857,0,5.678571429,2.464285714,8.964285714,3.964285714,1.5,12.53571429,0,21.10714286,0.142857143,2.428571429,6.357142857,0.535714286,0.464285714,1.714285714,285.5999996,356.7999998,293.3714294,398.9714328,476.914287,366.2857143,481.3714262,592.6857213,476.3428552,336.7999976,399.4285736,391.9999989,387.6571426,384.1142872,341.3714284,239.8857138,333.7142852,407.3142864,384,418.9714279,449.0285721,412.4571413,367.5428576,328.1142862,343.3142853,323.8857128,314.7428567,368.7999976,294.1714265,322.2857127,222.6285722,178.9714309,305.1428566,279.7714304,223.0857168,0.25,3.517857143,4.214285714,4.446428571,-0.017857143,4.410714286,4.053571429,15.92857143,22.48214286,18.66071429,23.58928571,27.92857143,31.17857143,29.21428571,29.10714286,23.94642857,27.98214286,28.55357143,30.875,27.625,26.19642857,27.375,28.32142857,28.33928571,24.98214286,25.5,23.21428571,27.96428571,23.28571429,16.89285714,13.96428571,8.214285714,12.07142857,14.48214286,12.01785714,-7.196428571,-5.392857143,-1.821428571,-3.785714286,-10.625,-3.267857143,-5.089285714,1.446428571,7.910714286,7.732142857,10.83928571,15.17857143,16.75,16.375,18,16.57142857,18.23214286,17.71428571,19.48214286,16.55357143,13.46428571,13.75,16.33928571,17.16071429,13.91071429,15.16071429,13.23214286,15.625,12.5,6.053571429,4.089285714,1.553571429,-1.089285714,0.571428571,0.535714286,iowa,43.3684613,-95.6299944,72,P3,S2,T1,Y2
page,266,2018,188.1,1.961038961,387.8498227,14.87367178,2.343565525,8.608618654,0.246753247,2.454545455,1.545454545,4.688311688,0.584415584,1.194805195,0,0.376623377,6.090909091,2.571428571,1.818181818,0.727272727,8.818181818,1.961038961,4.142857143,6.090909091,5.779220779,0.12987013,2.87012987,3.220779221,2.337662338,0.805194805,1.285714286,4.727272727,10.35064935,5.714285714,16.76623377,0,3.337662338,2.12987013,6.545454545,11.87012987,0.480519481,1.246753247,1.558441558,322.6597399,314.5558453,273.4961033,362.763638,491.5948038,402.9506467,414.5454545,512.0415554,385.2051966,410.3064948,376.2285719,391.6883103,413.2987005,397.7558419,347.511689,312.8103897,366.4207776,436.363636,427.5532472,375.3142849,403.3246731,423.3142867,415.3350648,347.6779217,314.1818182,288.498701,225.4545447,406.3999998,363.8857144,301.8805201,221.8805197,198.2753239,330.6389624,294.067529,233.3506479,7.116883117,9.727272727,9.071428571,9.11038961,4.084415584,14.34415584,10.54545455,21.34415584,25.54545455,26.09090909,26.62987013,29.75324675,32.46753247,29.82467532,31.12987013,27.45454545,30.46753247,30.34415584,33.3961039,29.16233766,27.83766234,29.51298701,31.77922078,29.27272727,25.81818182,28.91558442,24.50649351,28.46103896,29.30519481,19.68831169,17.70779221,13.94155844,15.51948052,16.4025974,14.70779221,-3,-2.818181818,1.285714286,-1.331168831,-8.62987013,0.25974026,-0.818181818,3.480519481,11.81818182,11.44805195,14.08441558,16.68831169,17.21428571,16.76623377,20.04545455,17.85064935,19.31168831,18.04545455,19.8961039,18.44155844,15.13636364,15.98051948,17.62337662,18.05194805,15.92857143,18.16883117,17.01948052,15.29220779,14.66233766,8.253246753,8.090909091,6.149350649,0.75974026,2.071428571,2.909090909,iowa,40.736337,-95.1602396,73,P1,S1,T3,Y2
palo alto,267,2018,157.9,3.481601732,407.3038963,9.668290044,-0.336038961,4.666125541,2.464285714,0.285714286,6.464285714,0.464285714,0.869047619,7.916666667,5.571428571,0,6.5,7.154761905,0.607142857,4.071428571,7,2,8.404761905,18.98809524,7.404761905,6.952380952,4.380952381,1.428571429,0.928571429,2.226190476,4.214285714,4.666666667,6.392857143,6.69047619,14.28571429,0,22.1547619,0.714285714,2.880952381,6.94047619,0.55952381,0.166666667,1.511904762,293.7142852,358.5904779,285.0285717,412.0380957,493.1809525,379.2380958,473.4095219,599.6571437,438.5142866,332.0000004,414.9714276,379.2761908,401.5619045,388.6476182,326.5904763,258.2095228,329.2571431,398.933334,392.4571431,398.3238108,445.7142857,423.6571426,373.7523818,346.3619054,329.485715,306.7428567,317.4857145,383.9619075,305.8666671,299.6190485,203.3904765,194.9333334,304.2285718,286.1714287,222.5142865,0.726190476,4.178571429,4.220238095,4.773809524,0.982142857,5.428571429,3.571428571,16.9702381,22.80357143,18.79166667,23.9047619,28,31.68452381,29.57142857,28.48809524,25.18452381,28.16071429,28.47619048,30.375,27.74404762,26.38690476,27.75,28.42857143,28.49404762,24.85714286,25.875,23.4047619,28.16666667,25.35119048,17.375,14.46428571,10.0297619,13.21428571,14.51190476,12.06547619,-6.845238095,-4.488095238,-1.851190476,-4.05952381,-9.619047619,-2.732142857,-5.494047619,1.797619048,9.279761905,8.922619048,11.39285714,15.39880952,16.8452381,16.63690476,17.63690476,17.14285714,18.57142857,17.51785714,19.52380952,17.0297619,13.83333333,14.45238095,16.46428571,17.22619048,14.45833333,15.39285714,13.17857143,14.89880952,12.57738095,6.619047619,4.821428571,2.648809524,-0.404761905,0.345238095,0.803571429,iowa,43.0762829,-94.6625047,74,P3,S3,T1,Y1
plymouth,268,2018,213.7,2.462064252,396.0585105,11.60902256,0.212235133,5.910628845,2.92481203,2.067669173,3.180451128,0.62406015,0.736842105,2.556390977,1.77443609,0.315789474,6.112781955,4.436090226,2.353383459,1.37593985,6.255639098,3.496240602,0.751879699,11.96240602,13.32330827,3.503759398,4.54887218,0.135338346,0.360902256,5.067669173,2.593984962,4.240601504,4.819548872,1.984962406,10.93233083,0,13.64661654,0.210526316,2.413533835,7.894736842,0.684210526,0.729323308,2.969924812,290.1654143,333.9308268,335.1819552,408.3007519,483.7052621,394.8511304,460.8721811,521.7684232,398.8210525,347.7654133,381.2812048,399.6390968,409.6240585,393.0947362,353.9007533,262.9774447,321.1789473,417.8045115,386.3338366,436.5233083,441.9849626,416.529323,372.7639091,337.7563903,342.5684209,323.1759411,318.0511277,371.6090228,319.9759408,301.497745,230.7609035,175.4466168,321.1548882,283.1639084,212.499248,2.398496241,6.105263158,6.921052632,7.601503759,2.248120301,8.078947368,7.661654135,18.72932331,23.42857143,20.81954887,23.70676692,28.9962406,31.61654135,30.2593985,30.0075188,24.92857143,28.31203008,29.4887218,31.15789474,28.28571429,26.77067669,28.06390977,28.80451128,28.62406015,25.03759398,25.84586466,23.69548872,28.53007519,25.7481203,17.2518797,15.43609023,9.387218045,14.53759398,16,13.22180451,-5.879699248,-3.330827068,-1.165413534,-2.804511278,-9.402255639,-2.447368421,-3.203007519,1.898496241,8.763157895,8.815789474,11.09022556,15.46992481,16.72556391,16.63533835,18.69924812,16.71052632,18.5112782,17.86466165,19.89849624,16.32706767,13.69548872,13.95112782,16.36090226,17.11278195,14.10526316,15.54887218,13.57894737,15.94736842,12.92105263,6.947368421,4.954887218,2.251879699,-0.503759398,0.808270677,0.590225564,iowa,42.7369124,-96.2213607,75,P2,S2,T2,Y3
pocahontas,269,2018,179.2,3.272727273,395.7298696,10.67207792,0.21482684,5.443452381,2.095238095,1.357142857,6.416666667,0.226190476,1.30952381,6.202380952,4.142857143,0,8.345238095,4.928571429,0.976190476,1.416666667,4.928571429,1.833333333,13.45238095,15.58333333,7.011904762,6.892857143,2.857142857,0.166666667,0.94047619,1.071428571,8.452380952,3.523809524,10.73809524,7.595238095,9.202380952,0,15.19047619,1.392857143,2.952380952,7.380952381,1.083333333,0.214285714,1.321428571,297.9428557,347.9238096,296.5333321,403.3904762,496.4190478,377.7142852,443.2000013,563.2380909,388.1142869,338.933334,399.6190463,384.6857131,405.7904765,392,305.828571,267.6571426,324.6857131,416.3428574,386.7809517,416.1904755,440.3809527,433.1047599,375.6952377,335.6952384,330.7428567,303.657143,328.2666655,389.1809525,322.8190473,292.9523815,213.2571417,209.8666662,302.133334,289.5238099,228.0380944,1.910714286,5.43452381,5.214285714,5.589285714,2.023809524,6.56547619,4.875,18.36309524,23.19642857,20.03571429,24.18452381,27.9047619,32.08928571,29.53571429,28.42857143,25.63095238,27.9702381,28.5297619,30.35119048,27.89880952,26.56547619,28.00595238,28.42261905,28.14285714,24.89285714,25.97619048,23.89285714,28.11309524,26.20833333,17.41666667,15.17857143,11.05952381,13.48809524,14.75595238,12.9047619,-6.101190476,-3.660714286,-1.470238095,-3.553571429,-9.375,-2.18452381,-4.607142857,2.303571429,9.880952381,9.446428571,11.68452381,15.18452381,17.14285714,16.82142857,17.91071429,17.42261905,18.66666667,17.46428571,19.88690476,17.30357143,14.20833333,14.54166667,16.86309524,17.39880952,14.82738095,15.89880952,13.94047619,15.00595238,13.08928571,7.077380952,5.375,3.357142857,0.18452381,0.529761905,1.041666667,iowa,42.7262681,-94.6477383,76,P3,S2,T1,Y2
polk,270,2018,186.2,2.6002886,388.6683983,13.34199134,1.84126984,7.591630591,2.222222222,2.396825397,3.222222222,1.777777778,0.222222222,3.746031746,0.46031746,0,7.777777778,3.857142857,2.920634921,2.222222222,2.825396825,2.746031746,11.92063492,6.063492063,25.33333333,0.619047619,0.920634921,0.206349206,0.253968254,0.523809524,3.19047619,2.444444444,5.571428571,12.65079365,16.80952381,0,3.80952381,4.777777778,5.015873016,6.428571429,0.349206349,0.238095238,4.873015873,305.6253975,331.5809534,306.9968254,373.0793648,491.4793653,395.3777761,425.701586,519.5682543,378.9714297,365.4095246,381.5619042,384.5587306,418.1333323,394.2095233,314.7682527,300.7999984,329.7523813,435.3015878,407.8730168,406.0444467,429.6634919,433.2698403,384.1015862,343.0603182,323.6571413,296.076191,233.5999998,395.8349212,334.0698409,276.5714283,215.8730144,220.2920632,333.3587281,301.2571433,215.8730158,4.206349206,7.595238095,6.952380952,8.158730159,4.261904762,10.94444444,9.857142857,21.23015873,24.76190476,22.66666667,26.12698413,28.96825397,31.97619048,29.68253968,29.11111111,27.44444444,28.94444444,29.65079365,32.31746032,29.01587302,27.36507937,29.92857143,30.67460317,29.5952381,26.66666667,28.14285714,24.47619048,28.62698413,26.8015873,18.05555556,16.96825397,14.3015873,14.65079365,15.71428571,13.53174603,-4.333333333,-3.063492063,-1.158730159,-2.158730159,-7.698412698,-0.30952381,-1.015873016,3.682539683,11.83333333,10.84126984,13.63492063,16.53968254,17.55555556,16.97619048,18.57936508,18.22222222,19,17.81746032,20.4047619,18.04761905,15.03174603,16.07936508,17.57936508,18.08730159,16.0952381,17.3015873,16.49206349,15.31746032,14.15873016,7.984126984,7.785714286,6.166666667,0.801587302,1.817460317,2.952380952,iowa,41.6765808,-93.5921448,77,P2,S1,T3,Y2
poweshiek,272,2018,218.8,2.550324675,393.937662,12.77353896,0.553571429,6.663555195,2.625,3,4.285714286,1.785714286,0.160714286,2.285714286,0.428571429,0,5.375,6.785714286,1.321428571,3.428571429,1.714285714,4.446428571,6.678571429,7.928571429,7.857142857,0,1.75,9.482142857,0.910714286,0.178571429,5.035714286,0.964285714,9.625,24.69642857,12.66071429,0,5.321428571,3.714285714,6.767857143,12.71428571,0.267857143,0.25,4.482142857,315.9999992,379.9999981,340.2285731,343.1428574,482.0571398,383.6571432,396.0571425,526.2285718,391.8285702,387.0857152,387.0285713,338.6857131,405.9999989,409.9999997,323.7714299,288.1142851,347.8285705,461.7714277,411.5999996,365.4285752,406.3428568,433.7142852,378.5714267,361.8857155,317.0285704,298.5714288,232.2285709,413.6000007,324.7428562,294.1142863,210.8000006,207.0857141,324,300.1714295,231.0857143,3.776785714,7.642857143,6.758928571,6.669642857,3.25,10.07142857,8.258928571,20.75,24.78571429,23.07142857,25.47321429,27.28571429,32,29.72321429,28.27678571,27.4375,28.99107143,29.49107143,31.72321429,28.0625,26.22321429,28.5,30.01785714,29.22321429,26.05357143,27.8125,24.53571429,27.99107143,26.52678571,18.66964286,17.52678571,15.08035714,12.9375,14.84821429,13.59821429,-5.223214286,-4.732142857,-3.285714286,-3.544642857,-8.964285714,-1.419642857,-2.482142857,2.303571429,10.875,9.901785714,12.66071429,16.00892857,17.57142857,15.70535714,17.89285714,18.26785714,18.47321429,16.33928571,19.28571429,17.39285714,14.29464286,15.1875,17.14285714,17.76785714,15.04464286,17.25,16.61607143,13.58035714,13.77678571,7.294642857,7.482142857,6.946428571,-0.321428571,0.75,2.473214286,iowa,41.6816512,-92.5435034,79,P2,S1,T2,Y3
ringgold,273,2018,153.3,2.137085137,390.5385285,14.39393939,2.246753246,8.32034632,1.301587302,1.714285714,2.396825397,2.174603175,0.746031746,1.142857143,0.428571429,0.428571429,8.46031746,3.047619048,1.666666667,2.619047619,8.968253968,1.634920635,5.873015873,2.46031746,8.571428571,0,1.253968254,0.555555556,2.317460317,0,1.444444444,1.555555556,11.42857143,17.82539683,15.04761905,0,2.841269841,3.015873016,11.19047619,13.33333333,0.111111111,0.238095238,3.19047619,295.2126993,318.5269837,292.3682544,367.3396827,497.0158779,416.3555521,425.7015877,512.1523815,390.298413,401.2698413,379.6825402,372.3682525,402.4888897,408.1777785,346.6666667,314.4126987,340.9777781,450.2857123,430.2222237,399.1873028,412.0380951,432.1015843,410.9206349,360.1269844,309.1809516,293.2825402,214.0952374,400.7111095,355.3523797,305.6253965,221.5619033,200.4317461,342.7047599,299.2253963,224.660318,6.079365079,8.984126984,8.246031746,8.976190476,4.222222222,13.51587302,10.03968254,20.77777778,25.72222222,25.46031746,26.30952381,28.53174603,31.92857143,29.66666667,30.32539683,27.03968254,29.9047619,30.69047619,33.47619048,29.80952381,27.84920635,30.00793651,32.1984127,29.87301587,26.46031746,28.73809524,24.04761905,27.77777778,28.23809524,18.92063492,18.61904762,14.19047619,14.8968254,15.57142857,14.03968254,-3.619047619,-2.952380952,0.301587302,-1.428571429,-8.642857143,1.023809524,-1.30952381,4.047619048,11.52380952,11.76190476,14.00793651,16.65873016,17.28571429,16.68253968,19.32539683,17.93650794,19.32539683,18.07936508,19.96031746,18.49206349,15.19047619,16.3968254,18.0952381,18.07142857,16.42063492,17.91269841,16.84126984,15.13492063,14.84126984,7.936507937,8.349206349,6.357142857,0.380952381,1.873015873,3.53968254,iowa,40.7399875,-94.2547473,80,P1,S1,T3,Y1
sac,274,2018,213.6,2.395021645,387.7367966,11.41125541,0.470238095,5.940746754,1.452380952,1.726190476,4.202380952,0.345238095,0.452380952,3.523809524,1.428571429,0.119047619,8.345238095,2.845238095,1.904761905,0.511904762,4.416666667,1.392857143,3.904761905,15.35714286,7.023809524,4.035714286,3.857142857,0.452380952,0.023809524,1.392857143,8.05952381,5.523809524,13.89285714,6.142857143,6.833333333,0,9.928571429,2.023809524,2.976190476,6.738095238,1.035714286,0.25,1.761904762,319.7714281,336.1142852,286.5523822,367.6190469,484.5714264,368.5333334,442.2476193,526.24762,377.7904752,366.8952391,388.7619064,398.9333331,399.3904782,405.904763,318.1714269,282.0571422,316.2666675,425.2571415,395.4285712,416.0380968,447.2761903,428.07619,373.5238101,330.7047617,325.5238093,308.266667,317.1428584,391.0476194,328.8761905,287.8476194,215.2761902,210.5523802,304.2285738,292.1142878,225.7904768,2.714285714,5.851190476,6.113095238,6.857142857,2.5,7.886904762,6.226190476,19.18452381,22.91666667,21.0952381,24.17857143,27.875,31.82142857,29.67261905,28.60119048,25.74404762,27.82738095,28.58333333,30.53571429,27.85714286,26.39880952,27.95238095,28.47619048,27.9047619,24.78571429,26.16666667,23.89880952,28.19047619,26.82142857,17.63690476,15.23214286,11.04166667,13.57142857,15.19642857,13.28571429,-5.80952381,-3.547619048,-1.136904762,-2.833333333,-9.232142857,-1.880952381,-3.607142857,2.119047619,10.01190476,9.345238095,11.74404762,15.19047619,17.0297619,16.61904762,18.31547619,17.2202381,18.58928571,17.20833333,19.9702381,16.98809524,14.16666667,14.33333333,16.75,17.05357143,14.63690476,16.1547619,14.3452381,15.14880952,13.30952381,7.392857143,5.69047619,3.31547619,0.142857143,0.619047619,0.720238095,iowa,42.3797854,-95.0825306,81,P2,S1,T2,Y3
scott,275,2018,213.8,2.35974026,393.7745454,13.33896104,1.586363637,7.462662338,3.328571429,0.4,4.014285714,2.7,0.785714286,2.5,0.685714286,0,5.828571429,3.342857143,2.371428571,2.571428571,3.271428571,7.785714286,0.614285714,12.95714286,2.042857143,0.028571429,3.714285714,3.628571429,0.142857143,0.1,2.7,3.971428571,7.357142857,14.42857143,13.1,0,3.157142857,2.471428571,12.61428571,8.985714286,0.542857143,0.542857143,3.257142857,311.588572,419.9314279,383.8628568,331.2914283,432.5028582,354.4228561,402.2857138,524.7542855,416.6857128,373.3942869,380.8000009,384.9600019,382.4914302,396.2514291,322.3771434,293.0285719,379.7942854,461.2114275,403.9771415,348.5257139,425.5999991,426.5599984,367.6342856,339.2914289,324.6171437,306.7885725,230.857142,425.7371425,333.1200003,314.8800007,207.4514276,229.4857143,307.0171437,270.5371419,211.1542853,3.507142857,8.664285714,7.671428571,7.921428571,3.735714286,9.914285714,9.635714286,20.62142857,26.25,23.05,25.75714286,28.21428571,31.17142857,29.23571429,28.11428571,27.5,29.72857143,30.20714286,31.55,27.47857143,27.12142857,29.25714286,29.62142857,29.38571429,26.80714286,28.34285714,25.13571429,28.40714286,26.94285714,19.63571429,19.77142857,16.82857143,12.97857143,13.99285714,13.09285714,-5.014285714,-3.9,-3.385714286,-1.785714286,-7.2,0.3,-0.692857143,3.242857143,12.23571429,10.44285714,13.20714286,15.20714286,18.23571429,15.41428571,18.87142857,18.7,19,17.09285714,19.42142857,17.83571429,15.17857143,16.39285714,17.92142857,18.51428571,15.94285714,18.22857143,17.66428571,13.21428571,14.10714286,7.607142857,10.55714286,6.985714286,0.135714286,1.928571429,3.942857143,iowa,41.6251843,-90.6164201,82,P2,S1,T3,Y3
shelby,276,2018,189.2,2.37987013,388.1870125,12.82061688,0.94237013,6.881493507,1.267857143,2.589285714,3.375,1.964285714,0.089285714,3.625,0.428571429,0.214285714,7.607142857,1.446428571,3.571428571,0.696428571,5.125,3.928571429,5.803571429,12.30357143,11.41071429,0.875,1.910714286,0.285714286,0.642857143,0.303571429,0.928571429,4.803571429,23.82142857,4.589285714,5.714285714,0,7.410714286,4.928571429,4.625,7.714285714,0.732142857,0.482142857,1.857142857,333.7142857,336.285714,281.3142846,362.62857,478.9142848,385.714286,444.4000015,526.2857143,350.3999996,391.7714272,378.6285697,381.9428572,415.2571422,397.0857152,328.7428562,289.0857149,325.7714282,429.7714272,408.5714264,420.4000032,421.8285708,444.4571435,407.6000007,331.7714291,329.2000008,302.8000006,283.7142871,393.1428571,348.5142855,268.7428578,222.5142853,216.6285722,316.171429,292.8571456,242.1714279,4.446428571,6.9375,7.232142857,8.089285714,3.169642857,10.6875,8.705357143,20.49107143,23.29464286,23.04464286,24.92857143,28.27678571,31.83035714,29.76785714,29.16964286,26.47321429,28.9375,28.99107143,31.46428571,28.20535714,26.44642857,28.50892857,29.76785714,28.16964286,24.9375,27.14285714,24.13392857,28.03571429,27.375,17.95535714,15.45535714,12.09821429,14.04464286,15.66071429,13.53571429,-4.714285714,-3.553571429,-0.303571429,-2.392857143,-9.107142857,-1.330357143,-2.357142857,1.946428571,10.49107143,9.366071429,12.32142857,15.52678571,16.75,16.22321429,18.77678571,17.1875,18.53571429,16.97321429,19.74107143,16.92857143,14.05357143,14.58035714,16.375,16.78571429,14.39285714,16.25892857,15.08928571,14.88392857,13.41964286,7.8125,6.160714286,4.196428571,0.285714286,0.785714286,0.660714286,iowa,41.668243,-95.3163623,83,P2,S1,T2,Y2
sioux,277,2018,211.7,3.037337662,395.3714291,10.81047078,-0.111201299,5.349634741,2.901785714,1.544642857,5.4375,1.785714286,1.303571429,4.6875,2.410714286,0.1875,4.508928571,6.276785714,2.366071429,1.1875,5.705357143,1.9375,2.473214286,20.85714286,14.4375,2.026785714,6.419642857,0.241071429,0.625,7.330357143,3.205357143,5.9375,3.491071429,2.651785714,9.526785714,0,23.27678571,0.098214286,2.776785714,7.383928571,0.517857143,0.794642857,2.964285714,282.4571421,345.0285721,328.1428563,389.4000014,486.0571439,374.2000004,456.2571427,557.171433,425.5714278,328.7142856,376.0857143,392.999999,400.5714278,396.6285719,351.7999988,249.2000017,328.8857151,407.2857137,389.3714278,432.1142864,438.6571432,408.685715,367.9428572,324.3714289,340.3714289,310.1999998,321.9142851,361.7999998,305.5142852,313.3714282,233.3999998,175.7428564,316.5714291,278.4857154,208.9428568,1.482142857,5.433035714,6.066964286,6.508928571,1.352678571,6.602678571,6.428571429,17.65625,23.46875,20.09821429,23.81696429,28.65625,31.47767857,30.11160714,29.93303571,24.53125,28.12946429,29.24553571,31.11607143,28.11160714,26.61160714,27.75892857,28.67410714,28.51785714,24.98660714,25.63392857,23.68303571,28.3125,24.45535714,17.01785714,14.91517857,8.714285714,13.53571429,15.49107143,12.87946429,-6.316964286,-3.825892857,-1.370535714,-3.142857143,-9.928571429,-2.700892857,-3.584821429,1.892857143,8.370535714,8.508928571,10.875,15.27232143,16.82142857,16.74107143,18.51339286,16.68303571,18.35267857,18,19.81696429,16.35267857,13.53125,13.75892857,16.31696429,17.25892857,14.06696429,15.45089286,13.46875,16.26339286,12.76785714,6.53125,4.526785714,1.870535714,-0.642857143,0.866071429,0.825892857,iowa,43.0574079,-96.1602368,84,P2,S2,T1,Y3
story,278,2018,192.3,2.717532467,394.1471863,12.47132035,1.007575758,6.739448052,2.702380952,2.595238095,4.119047619,1.702380952,0.261904762,4.69047619,0.678571429,0,9.630952381,1.30952381,2.202380952,2.642857143,3.976190476,4.571428571,18.26190476,9.619047619,19.53571429,4.702380952,0.928571429,0.69047619,1.654761905,1.166666667,7.988095238,3.904761905,7.214285714,17.5,12.63095238,0,5.547619048,5.952380952,7.571428571,7.666666667,0.988095238,0.30952381,4.19047619,306.666667,362.8571454,335.6190477,366.6666678,494.8190467,391.9238089,410.0571429,523.8095238,368.4571419,376.1523817,398.5904759,358.9333351,407.5809515,403.6952406,322.0571423,293.7904754,325.4857147,431.2380952,403.9238096,400.9904763,420.1904776,424.1523812,369.6000016,329.5238075,335.2380949,281.9809516,260.6095249,406.5142869,323.3904755,283.6190486,204.6857132,218.171427,319.504762,302.8571454,231.7714302,3.261904762,7.005952381,6.285714286,6.738095238,3.452380952,9.30952381,8.494047619,20.75,23.86904762,21.97619048,26.04166667,28.20238095,32.05952381,29.75,28.625,27.11904762,28.57142857,29.24404762,31.53571429,28.36904762,26.73809524,28.79166667,29.46428571,28.70238095,25.83333333,27.29166667,24.1547619,28.4047619,26.45238095,17.88095238,16.18452381,13.8452381,14.0297619,15.27380952,13.33928571,-5.267857143,-3.678571429,-2.047619048,-3.053571429,-8.232142857,-1.5,-1.946428571,2.958333333,10.875,10.06547619,12.91071429,16.0952381,17.35714286,16.44047619,17.79761905,17.80952381,18.55952381,17.13095238,19.82738095,17.56547619,14.48809524,15.16071429,16.97619048,17.80952381,15.14880952,16.86309524,16.02380952,14.41666667,13.80357143,7.428571429,7.107142857,5.797619048,0.226190476,1.011904762,1.976190476,iowa,42.0161612,-93.489194,85,P2,S1,T2,Y2
tama,279,2018,224.4,2.469967532,395.8000002,12.09902597,0.127435065,6.11323052,2.785714286,1.821428571,4.339285714,1.544642857,0.339285714,2.767857143,1.178571429,0,6.642857143,2.348214286,3.401785714,3.991071429,0.830357143,4.919642857,3.151785714,6.223214286,10.65178571,0.607142857,2.151785714,6.25,0.5625,0.526785714,10.74107143,2.410714286,7.4375,19.66964286,13.75892857,0,7.732142857,5.401785714,7.357142857,10.16071429,0.357142857,0.428571429,3.732142857,310.628573,382.7714277,349.3428567,345.457142,487.7714304,395.5428574,383.2857127,530.3999993,390.4857148,386.2000017,391.9142865,334.5714282,422.0571447,411.857142,339.5428568,290.1428563,339.7428592,451.5142852,404.2571429,359.7714288,412.1428585,429.4857146,370.3428585,342.942859,329.4285716,298.8285732,256.8857141,415.0000005,317.4000004,298.2571436,195.6285723,211.0857146,322.2857143,288.5714297,233.8285711,2.848214286,6.973214286,6.392857143,5.59375,2.848214286,8.651785714,7.517857143,20.36160714,24.0625,22.20982143,25.62946429,26.88392857,31.93303571,29.54464286,27.94196429,27.15178571,28.64285714,29.16517857,31.15625,27.44196429,25.90625,27.92857143,29.18303571,28.73660714,25.24553571,27.3125,24.06696429,27.99107143,25.90178571,18.34375,16.48660714,14.70535714,12.76339286,14.58482143,13.32589286,-6.09375,-4.674107143,-3.549107143,-4.075892857,-9.151785714,-2.147321429,-2.732142857,1.892857143,10.41071429,9.357142857,12.16517857,15.52678571,17.4375,15.31696429,17.42857143,17.95089286,18.21875,16.17857143,19.06696429,17.07589286,13.91071429,14.70089286,16.76785714,17.54017857,14.52232143,16.78571429,15.95089286,13.29910714,13.42857143,7.044642857,7.035714286,6.589285714,-0.53125,0.513392857,1.696428571,iowa,42.0568108,-92.5433918,86,P2,S2,T2,Y3
